"trial","log10n","n","index","t","k","x1","x2","x3","abs_x2x3","abs_x2x3_quantile","radius_quantile","leverage","leverage_quantile","leverage_x_n_over_p","residual","std_residual","deriv_error","deriv_error_quantile","y","fitted"
16,5,1e+05,87779,877.79,0.595266048730815,-16.0737891323063,4.72288030058451,8.51926973537407,40.235491208564,0.99758,0.99961,0.00174341330796058,0.99974,58.1137769320194,-17.2978020923875,-30.9529527357139,-18.7942456952559,0.99984,142.78582826537,160.083630357758
16,5,1e+05,97055,970.55,1.20024068962166,-14.8778058725899,-8.95412130519716,11.0774728644125,99.1890357829793,0.99996,0.99979,0.00333283839346143,0.99996,111.094613115381,20.1156495038715,35.995252172271,23.2562626569166,0.99989,-208.874837644555,-228.990487148427
16,5,1e+05,97056,970.56,1.689021919493,-17.0530976155109,-7.07246398530727,12.5811818986553,88.9799558708391,0.99992,0.99988,0.00248158499597992,0.99987,82.7194998659974,24.5304053320604,43.8950840561024,30.0678649142671,0.99994,-166.091187075773,-190.621592407833
16,5,1e+05,97057,970.57,0.736369872023422,-18.6643146812948,-4.69089391855908,13.5159122564397,63.4017106075113,0.9997,0.99994,0.00117268890789296,0.99935,39.0896302630988,15.6283337717251,27.9655804818728,20.4413697817534,0.99985,-99.4411987332019,-115.069532504927
16,5,1e+05,97059,970.59,0.909799049566708,-19.0315026076232,0.65325893434466,12.6412917788536,8.25803679619383,0.90974,0.9999,0.000707782183500339,0.99807,23.5927394500113,-20.8387614650757,-37.2891998217028,-24.4643775517099,0.9999,55.5800885552278,76.4188500203034
16,5,1e+05,97060,970.6,1.6818244295001,-17.8733215936372,2.99278278171881,10.8934771900957,32.6018109675651,0.99471,0.99986,0.00147466278402052,0.99962,49.1554261340172,-26.1564311903379,-46.8047197005327,-29.995828814076,0.99993,114.64180836098,140.798239551318
16,5,1e+05,97061,970.61,0.762331025843527,-16.2822125810619,4.83706526324594,8.66240398549107,41.9006134144221,0.99788,0.99963,0.00184412851016423,0.99976,61.4709503388077,-18.7573535565497,-33.5646965424857,-20.4947146903265,0.99986,146.320644535045,165.077998091594
17,5,1e+05,39422,394.22,0.598294067403555,-15.739682836969,1.40071301790625,9.61028525010305,13.4612516556118,0.95605,0.99976,0.000631840876298061,0.99782,21.0613625432687,-11.6178136118457,-30.9476086945144,-13.1154288145605,0.99989,71.8497121844045,83.4675257962502
17,5,1e+05,71955,719.55,1.17667598427186,14.7651109254856,-8.43975872793242,-11.4328769974748,96.4907234248155,1,0.99992,0.00357342349326568,0.99999,119.114116442189,-15.6189959268861,-41.6059845936617,-17.5269695062794,0.99995,190.262892236333,205.881888163219
17,5,1e+05,71956,719.56,1.81167030354074,16.7130632309672,-6.7782005650833,-12.7479649687825,86.4082633550635,0.99997,0.99997,0.00264239966089527,0.99997,88.0799886965089,-19.6348037501067,-52.3033200181759,-23.1535018718981,0.99999,153.231418928788,172.866222678895
17,5,1e+05,71957,719.57,0.701140329474117,18.1838762736476,-4.69486126005664,-13.572339004915,63.7202486025312,0.99983,0.99999,0.00131443666470824,0.9997,43.8145554902748,-13.9594075672151,-37.1851621510722,-16.9405465651876,0.99994,95.8576345806472,109.817042147862
17,5,1e+05,71959,719.59,0.948880319115817,18.7358420132711,0.0211472562435431,-12.8883902570546,0.272554091332718,0.32181,0.99998,0.000479274216795552,0.99617,15.9758072265184,14.4246204042839,38.4243991815742,16.8206259254969,0.99993,-40.101648904671,-54.5262693089549
17,5,1e+05,71960,719.6,2.23987257614076,17.8369337132208,2.15449589484111,-11.385401186101,24.5298001165737,0.98821,0.99995,0.00113043085759846,0.99955,37.6810285866155,20.4716403359145,54.5324908470509,23.1740117332298,1,-94.4127538263405,-114.884394162255
17,5,1e+05,71961,719.61,1.36869578456084,16.4983789329137,3.89581959668406,-9.3990303584109,36.6169266601256,0.99694,0.99985,0.00162639037153644,0.99987,54.2130123845479,16.3314292909283,43.5037692980759,17.6604984512098,0.99996,-126.804520733186,-143.135950024115
17,5,1e+05,74319,743.19,0.80571207155665,-13.7163369526968,-8.13254433765983,10.0770621715371,81.95215490338,0.99996,0.99981,0.00227375356458063,0.99994,75.7917854860209,12.9849755142141,34.5894636071637,14.4786836736779,0.9999,-173.775668045018,-186.760643559232
17,5,1e+05,74320,743.2,1.16770133651301,-15.4828844230719,-6.58494665860167,11.2714742262391,74.2220565435881,0.99993,0.99991,0.00172619305038928,0.9999,57.5397683463093,16.2101641790468,43.1807424914675,18.9355541606611,0.99998,-141.600291896413,-157.81045607546
17,5,1e+05,74324,743.24,1.43188587993004,-16.7475079941742,1.70793823124669,10.3667635486432,17.7057917990223,0.977,0.99988,0.000811511539073879,0.99863,27.050384635796,-16.3039137234707,-43.4304731476007,-18.6816307403605,0.99997,81.0744693307689,97.3783830542396
17,5,1e+05,74325,743.25,0.998914850641433,-15.5767201304523,3.39459421573718,8.67464909262442,29.4469136333727,0.99311,0.99969,0.00119411817788095,0.99961,39.8039392626984,-14.2403458012043,-37.9335272758115,-15.7159510576834,0.99992,113.915470359517,128.155816160721
18,5,1e+05,7349,73.49,0.637055331279635,-14.6711665508012,0.60137722356982,8.98812859954754,5.4052558222844,0.85187,0.99918,0.000378568610073214,0.99302,12.6189536691071,-7.69172752001712,-18.4198245769125,-8.62962264344564,0.99973,50.5794449526957,58.2711724727128
18,5,1e+05,7350,73.5,0.511863226526147,-13.9405333650981,1.91848328089705,7.86340573306567,15.0858124297965,0.96702,0.99853,0.000564637608529753,0.99717,18.8212536176584,-7.24472009102104,-17.3493500436874,-8.21516218299178,0.99968,76.2566147536501,83.5013348446711
18,5,1e+05,19112,191.12,0.591914075820617,-6.97243236031244,-11.8154915928867,5.11273324734866,60.4094567007205,0.99969,0.99664,0.00135313790531355,0.99959,45.1045968437849,-8.91469595123422,-21.3485377830805,-7.73054494534259,0.99965,-161.734272549237,-152.819576598003
18,5,1e+05,19115,191.15,0.946793041709913,-12.8951574531842,-9.99012230268349,9.61456683332157,96.0506985522067,0.99998,0.99975,0.00320753805994741,0.99997,106.91793533158,10.5229367031048,25.1998848894106,10.9005020951301,0.99982,-219.741033938959,-230.263970642064
18,5,1e+05,19116,191.16,3.82807044622268,-15.1950146405333,-8.57097421388417,11.2876231843244,96.7459272488856,0.99999,0.99989,0.00307791384261335,0.99996,102.597128087112,21.8199784480145,52.2535638760566,24.3053172295403,0.99997,-199.894616634735,-221.714595082749
18,5,1e+05,19117,191.17,4.38107719465501,-17.2576961270329,-6.62310719675696,12.6838726363597,84.0066481406227,0.99994,0.99994,0.00211703825693162,0.99987,70.5679418977206,24.0706469506474,57.6433698580537,28.4936270450868,1,-153.174341750253,-177.2449887009
18,5,1e+05,19118,191.18,1.40092490913233,-18.6996829438895,-4.21245650749151,13.4624062680342,56.7098008902754,0.99949,0.99998,0.000874218395334165,0.99882,29.1406131778055,13.1736492963915,31.5476995831955,16.509920170051,0.99991,-84.7199499095154,-97.8935992059069
18,5,1e+05,19120,191.2,3.80034090520159,-18.7355983595135,1.02181524995216,12.2850668107624,12.5530686139182,0.94894,0.99995,0.000738673257660113,0.99842,24.6224419220038,-21.7377448118169,-52.0566342332502,-25.4304009647822,0.99998,65.6914946212897,87.4292394331066
18,5,1e+05,19121,191.21,4.68099033114536,-17.5071223138073,3.2511479650452,10.4711694397359,34.0433212156407,0.99521,0.99987,0.00146906509552356,0.99969,48.9688365174519,-25.2679009790125,-60.5105032970758,-28.3225886908659,0.99999,119.366893497831,144.634794476844
18,5,1e+05,19122,191.22,2.33713544080929,-15.9188223206844,4.9868771903086,8.23964471308083,41.0900962759096,0.99797,0.99972,0.00173366131312066,0.99983,57.7887104373552,-16.9122565042716,-40.5007584054065,-17.7688785640016,0.99992,145.917725533316,162.829982037588
18,5,1e+05,19125,191.25,0.513125127528649,-12.0491148519666,7.51639154110601,1.5957155722866,11.9940230295461,0.94416,0.99586,0.000475052799817748,0.99588,15.8350933272583,7.55123777845225,18.0833856706009,7.19060048288736,0.99955,83.2381987596677,75.6869609812155
18,5,1e+05,33270,332.7,0.696581722983951,-13.3068335221516,-7.01549422217432,9.62359012425813,67.5142409133068,0.99983,0.99947,0.0014164898773553,0.99963,47.2163292451768,9.32117307958845,22.3219520621651,10.8538465229984,0.99981,-138.52959759865,-147.850770678238
18,5,1e+05,33271,332.71,0.741843667497275,-14.6717772271952,-5.60868483035335,10.4889737051515,58.8293477060584,0.9996,0.99974,0.00100444607938181,0.99917,33.4815359793935,10.0889932230643,24.1606953500206,11.9854485608633,0.99984,-108.447143394262,-118.536136617326
18,5,1e+05,33274,332.74,0.793835519319426,-15.9980486526977,-0.32105198415255,10.3820238637193,3.3331693609662,0.78206,0.99978,0.000299556168732265,0.98969,9.98520562440883,-7.90014263258621,-18.9189282961627,-8.88065015498058,0.99974,29.7928865443512,37.6930291769375
18,5,1e+05,33275,332.75,1.1608941401946,-15.3838635075354,1.34271653577463,9.32748462373718,12.5241678414755,0.94871,0.99956,0.000568825098535356,0.99724,18.9608366178452,-10.7623619661324,-25.7732504087654,-12.1529273461098,0.99986,69.1566328842548,79.9189948503873
18,5,1e+05,33276,332.76,0.874551934782976,-14.4354000754301,2.75716155191217,7.93204273698087,21.8699232625278,0.98529,0.99892,0.000797078065450467,0.99858,26.5692688483489,-9.36798640919812,-22.4340586490179,-10.4030323869141,0.99979,94.7091222001134,104.077108609312
18,5,1e+05,75672,756.72,0.901336228180444,14.1963329880865,-7.29873935632229,-10.8286008930447,79.0351355119723,0.99991,0.9998,0.00233452411644276,0.99991,77.8174705480921,-10.4266399011084,-24.9692773704269,-12.324403859372,0.99987,151.182723702371,161.60936360348
18,5,1e+05,75673,756.73,1.10124739021635,15.6942349097543,-5.82651243043474,-11.7783345157345,68.6266124657455,0.99984,0.99985,0.00163867791966718,0.99978,54.6225973222394,-11.6276466858003,-27.845397751984,-13.9518004579926,0.99989,118.430836039823,130.058482725623
18,5,1e+05,75676,756.76,1.02514378172136,17.1160776435482,-0.211164966096986,-11.5789412350376,2.4450667333357,0.7335,0.99988,0.000356735808780306,0.99224,11.8911936260102,9.36653835864121,22.4305909186326,10.8180378260509,0.9998,-34.1396798906841,-43.5062182493254
18,5,1e+05,75677,756.77,1.46509259810365,16.4199400126135,1.54124907454867,-10.3599490293419,15.9672618538445,0.97151,0.99981,0.000727048285526849,0.99835,24.234942850895,12.7078324988313,30.432181167637,14.3997599756743,0.9999,-76.4304179929976,-89.138250491829
18,5,1e+05,75678,756.78,0.855703212675563,15.3747423674705,3.01178446250122,-8.76672571254314,26.4034882880474,0.98988,0.99954,0.0010507508148956,0.99925,35.0250271631866,10.3493469997213,24.7841795909115,11.5659461309097,0.99983,-102.835914886728,-113.18526188645
18,5,1e+05,79571,795.71,0.587124901673592,-14.7977699194431,0.442839591926699,9.1478788894132,4.0510429543826,0.80965,0.99931,0.000357820282526733,0.99231,11.9273427508911,-7.22437234666919,-17.3006221239163,-8.42086727946827,0.99971,47.3530980476206,54.5774703942898
18,5,1e+05,92469,924.69,0.98250453105476,13.6506118203452,-9.25196062044647,-10.6498183085089,98.5316996052346,1,0.99984,0.00387212322410698,1,129.070774136899,-10.7876815296499,-25.8338846313301,-12.0469780457427,0.99985,203.784814806908,214.572496336558
18,5,1e+05,92470,924.7,2.90779901005252,15.7622980391645,-7.82959502116843,-12.143332047987,95.0773721433138,0.99997,0.99992,0.0033684919323613,0.99998,112.283064412043,-19.3765761077684,-46.4022070305334,-22.1820047856803,0.99993,179.410410862605,198.786986970373
18,5,1e+05,92471,924.71,2.77431172891571,17.5724205821416,-5.94089279870028,-13.3019276742881,79.0253263290098,0.9999,0.99996,0.00212795218264108,0.99988,70.9317394213695,-19.2168102052005,-46.0196063870481,-22.9039215421393,0.99996,131.806305001062,151.023115206263
18,5,1e+05,92472,924.72,0.5668593074645,18.7528058402735,-3.67433751192607,-13.8321780101491,50.8240905343296,0.9991,1,0.000830471651229785,0.99872,27.6823883743262,-8.03432386111962,-19.2402598416013,-10.2273794447762,0.99978,67.064909965167,75.0992338262866
18,5,1e+05,92473,924.73,0.651364306571005,19.0739907782352,-1.24214338063522,-13.5276475268412,16.8032778310322,0.97433,0.99997,0.000331889974816468,0.99127,11.0629991605489,8.10550986875034,19.410733089578,9.25903870953644,0.99977,-3.83622686201761,-11.9417367307679
18,5,1e+05,92474,924.74,2.91757990942808,18.5342702712589,1.0836983089342,-12.3805362351157,13.4167661816935,0.95583,0.99993,0.00075947777103316,0.99847,25.3159257011053,19.2104203240777,46.0043041693028,22.328168840676,0.99994,-68.4162123547389,-87.6266326788166
18,5,1e+05,92475,924.75,3.0595187259134,17.3655413815939,3.07944163844257,-10.5860650016813,32.599169353437,0.9943,0.99986,0.00144596966675463,0.99967,48.1989888918211,20.436084467091,48.9394729523573,22.7306792408603,0.99995,-114.304260519759,-134.74034498685
18,5,1e+05,92476,924.76,1.30733696535655,15.9101544955,4.6392224830783,-8.43488690262795,39.1313169608943,0.99749,0.9997,0.00171977847193568,0.99981,57.3259490645227,12.6978193318104,30.4082020576769,13.4288597575,0.99988,-135.316937040336,-148.014756372147
18,5,1e+05,95596,955.96,0.514210541940499,15.3691190484539,0.155737710800073,-9.96825651097353,1.55243344968694,0.64763,0.99964,0.000341580022594636,0.99166,11.3860007531545,6.79657574473281,16.2761528688938,7.7809132659817,0.99966,-42.3622764827347,-49.1588522274675
19,5,1e+05,43116,431.16,1.01920006000492,13.9918342181632,-9.23065789366741,-10.9165619383282,100.767048627739,1,0.99987,0.00404281233522983,1,134.760411174328,-13.4009651034407,-35.0527027518889,-14.4697856328262,0.99991,206.395085113912,219.796050217352
19,5,1e+05,43117,431.17,2.01256670236246,16.1384056752527,-7.72668465862079,-12.428421027896,96.0304900871241,0.99999,0.99995,0.00341058472599225,0.99998,113.686157533075,-21.3395581498297,-55.8175611165929,-24.4122539788379,0.99999,178.728167572018,200.067725721848
19,5,1e+05,43118,431.18,1.49825225937028,17.9376428258099,-5.74301338104475,-13.562560973215,77.889969150409,0.99994,0.99998,0.00203126085613826,0.99991,67.7086952046087,-19.0864169596527,-49.924053612642,-23.4214568888299,0.99998,127.3255179588,146.411934918453
19,5,1e+05,43121,431.21,1.78309666482319,18.5887021348346,1.45221121102061,-12.3044124930936,17.8686057674926,0.97691,0.99997,0.000913971545804605,0.99921,30.4657181934868,21.9609060977779,57.4428115934658,24.7681389383068,1,-77.7909918274062,-99.7518979251841
19,5,1e+05,43122,431.22,1.89988274397267,17.3203766321228,3.43116553590987,-10.3920929728484,35.6569912544085,0.99615,0.99992,0.00161055329850781,0.99981,53.6851099502604,21.3163696553121,55.7569073204436,23.2537986343247,0.99997,-121.550042113037,-142.866411768349
19,5,1e+05,43123,431.23,0.62349646928611,15.8121296910033,4.95244404469685,-8.15776901443612,40.4008945735567,0.99776,0.99977,0.00180315230007818,0.99986,60.1050766692725,12.0763668080761,31.5879709243915,12.357058193815,0.99989,-139.209302183101,-151.285668991177
19,5,1e+05,74614,746.14,0.781451390186985,-13.737957972425,-8.38269733188966,10.1213525599795,84.8442350996545,0.99996,0.99982,0.00238086298950022,0.99995,79.3620996500073,13.367847658738,34.9660779501598,14.8330581225229,0.99992,-181.415200061159,-194.783047719897
19,5,1e+05,74615,746.15,1.21132108474371,-15.5918889498957,-6.81955633892323,11.3895262775765,77.6715161235799,0.99993,0.99991,0.00185090784333044,0.99988,61.6969281110148,17.3027713433214,45.2585986158286,20.3587232063196,0.99996,-149.398259816582,-166.701031159904
19,5,1e+05,74619,746.19,0.973538965859971,-17.0345202333707,1.74216304008526,10.6021756089931,18.4707184904811,0.97847,0.99988,0.000832125173665282,0.99894,27.7375057888427,-17.5530248937288,-45.9131830615999,-19.9326268665488,0.99995,82.7840367979477,100.337061691677
19,5,1e+05,74620,746.2,0.878137911682465,-15.8230283079848,3.49231598842016,8.855321241502,30.9255799542941,0.99343,0.99976,0.00123588853472997,0.99965,41.1962844909991,-15.5003253009517,-40.5439676275514,-17.0050126754481,0.99994,117.455454113521,132.955779414472
20,5,1e+05,435,4.35,0.730563270747045,-13.1556994777031,-9.86456867732999,9.80831330401445,96.75478019622,1,0.99972,0.00348978728368859,1,116.32624278962,12.4322912028423,29.58095970017,12.9740866782208,0.99983,-218.661290095794,-231.093581298636
20,5,1e+05,436,4.36,2.23931480761978,-15.4494173116914,-8.38651812659774,11.4684256864626,96.1801599030581,0.99999,0.99991,0.00325888272758695,0.99999,108.629424252899,23.4007538375489,55.6789368048165,25.978580548236,0.99997,-195.746117381544,-219.146871219093
20,5,1e+05,437,4.37,2.08009179615267,-17.4651739918759,-6.37902040124427,12.8152612611801,81.7488130323433,0.99993,0.99998,0.0021329324358195,0.99989,71.0977478606499,24.0328810312876,57.1829981832284,28.4393537779549,1,-146.265939834989,-170.298820866276
20,5,1e+05,440,4.4,1.78474641579538,-18.6390310541423,1.29654574335694,12.1212897369962,15.7158066124986,0.97115,0.99997,0.000865949181554663,0.99884,28.8649727184888,-23.1085970829401,-54.9837892215422,-26.9733524916567,0.99998,72.6729642678732,95.7815613508132
20,5,1e+05,441,4.41,2.0615633408907,-17.3476042447044,3.47709585263602,10.2405142725049,35.6072497057869,0.99684,0.99987,0.00163204310261268,0.99974,54.4014367537559,-24.9414812507624,-59.3448898279242,-27.8198275899416,0.99999,123.839655202432,148.781136453194
20,5,1e+05,442,4.42,0.773878479825197,-15.7414308262051,5.15659401222523,7.98003167684401,41.1497835621815,0.99819,0.9996,0.00183902792804193,0.99981,61.300930934731,-15.6016693197009,-37.122067354402,-16.2830787751971,0.99988,147.202223333534,162.803892653234
20,5,1e+05,15672,156.72,0.96220108104232,-14.1204480726015,-8.33279489859684,10.4158716522461,86.793322168276,0.99997,0.99975,0.00265228299909244,0.99996,88.4094333030812,14.9336142857983,35.5325205272771,16.7972949846508,0.9999,-183.516125550487,-198.449739836285
20,5,1e+05,15673,156.73,1.36867769454231,-15.9947490260422,-6.67699886491163,11.6885723764791,78.0445844901885,0.99992,0.99989,0.00198065361236035,0.99985,66.0217870786784,18.3629852302035,43.6922460395135,21.7541441024089,0.99995,-147.658985807885,-166.021971038089
20,5,1e+05,15674,156.74,0.548255057838326,-17.4059477289319,-4.61734449799675,12.4927815403383,57.6834761099562,0.99959,0.99995,0.000974425553574827,0.99912,32.4808517858276,12.4469158345676,29.6157570383787,15.6951660720001,0.99986,-92.4497207360825,-104.89663657065
20,5,1e+05,15676,156.76,0.550949659959507,-17.9359870278237,0.0253431931141596,11.8941527140421,0.301435809161275,0.32461,0.99992,0.00044554539031973,0.99545,14.8515130106577,-14.0207134017941,-33.3603960315282,-16.0060481420976,0.99987,38.641132819223,52.6618462210171
20,5,1e+05,15677,156.77,1.10471693128247,-17.0694634861079,2.13137305504162,10.4971847435429,22.3734167161812,0.98744,0.99986,0.00101659211187695,0.99922,33.8864037292316,-19.5139504869598,-46.4308125934098,-22.0706254444641,0.99996,91.6773632025906,111.19131368955
20,5,1e+05,15678,156.78,0.704713975977555,-15.76810694242,3.85858316591703,8.64095585571961,33.3418468023119,0.99577,0.99961,0.00141660109081072,0.99962,47.2200363603573,-15.5738119068694,-37.0557843987604,-17.0100886644453,0.99991,124.175801694974,139.749613601843
20,5,1e+05,30339,303.39,0.515421395348113,-14.0848845701222,-6.7001207136158,10.189009791155,68.2675955529519,0.99982,0.99963,0.00152869295086394,0.99969,50.9564316954648,10.9887431639331,26.1462318879329,12.8794019327284,0.99982,-135.888573063491,-146.877316227424
20,5,1e+05,60929,609.29,0.968700075328475,-14.4226147971713,-7.83187379758687,10.5964383978491,82.9899682358579,0.99994,0.99979,0.00238181585579728,0.99994,79.3938618599092,15.4625260838994,36.7909947963642,17.2738730476065,0.99992,-171.363070595283,-186.825596679182
20,5,1e+05,60930,609.3,1.09951746905333,-16.1483188389547,-6.12264473200853,11.7316114908461,71.8284892923993,0.99987,0.99988,0.00163960342694288,0.99975,54.6534475647627,16.6134090099769,39.5293654555174,19.4850353113922,0.99993,-132.12957399323,-148.742983003207
20,5,1e+05,60934,609.34,0.883082531661604,-16.5941777664225,2.40413456084409,9.98332016163278,24.001245032553,0.98944,0.99978,0.00105144471691917,0.99927,35.0481572306389,-17.7772495949322,-42.298567115877,-20.0014313271055,0.99994,96.9885981208992,114.765847715831
20,5,1e+05,60935,609.35,0.505647893730974,-15.2959883130475,4.00157977602973,8.13618968283697,32.5576120887822,0.99537,0.99946,0.00134801407676585,0.99958,44.9338025588618,-13.0254608069368,-30.9923267497187,-14.1282312813295,0.99984,123.666866073555,136.692326880492
1,4.8,63096,10989,109.89,0.563704750413834,13.6805576051818,-7.65706772826659,-10.4738285262016,80.1988143993762,0.999904906808673,0.999587929504247,0.0035511950559075,0.99987320907823,74.6887344158466,-9.59729688098238,-23.0489224350675,-11.3850707179143,0.999762267021681,156.45298761659,166.050284497572
1,4.8,63096,10990,109.9,0.725273165205828,15.2545750596974,-6.28927216828032,-11.5077123944465,72.3751352829671,0.999762267021681,0.99974641815646,0.00270568286603995,0.999714720426018,56.9059220385522,-11.8963131810829,-28.570252975855,-14.482700855262,0.999904906808673,128.877167061377,140.773480242459
1,4.8,63096,10995,109.95,0.549912016305555,15.6914302469876,2.58264886511544,-9.26363117932252,23.9247065521254,0.985561683783441,0.999524534043363,0.00143019414563518,0.998969823760619,30.0798432709991,11.527199131849,27.6837865889138,12.9742612598935,0.999841511347788,-96.1140883066924,-107.641287438541
1,4.8,63096,11828,118.28,0.524561248893793,14.8882335203365,-6.13640936850838,-11.1915577998064,68.6759801309347,0.99974641815646,0.999698871560796,0.0024451380076726,0.999683022695575,51.4261425773702,-10.6018818330074,-25.4615393339509,-12.6348847672485,0.999825662482566,121.989151656757,132.591033489765
1,4.8,63096,14178,141.78,0.707034025168355,13.3992186884438,-8.85085184119121,-10.4057325484345,92.0995970852547,1,0.999635476099911,0.00486684169115525,1,102.359414448377,-10.0473480221157,-24.1297677993857,-11.3693819295641,0.99974641815646,188.251022294101,198.298370316217
1,4.8,63096,14179,141.79,1.55830314101972,15.3427840837258,-7.50255933740264,-11.7645195847062,88.2640062602935,0.999984151134779,0.999841511347788,0.00418864390174442,0.999968302269557,88.0955585414886,-16.148682037565,-38.7827660567591,-18.8154176369599,0.999968302269557,165.966487677252,182.115169714817
1,4.8,63096,14180,141.8,1.37587689060976,16.9998795930551,-5.74023402856396,-12.80748452221,73.5179584746959,0.999793964752124,0.999968302269557,0.00267847005177285,0.999698871560796,56.3335821288866,-15.6352633280774,-37.5497367821161,-19.1334218153839,0.999984151134779,122.625193258566,138.260456586643
1,4.8,63096,14183,141.83,0.940601950082825,17.9735586902178,0.765225385862378,-11.9985468875319,9.18159267179945,0.921770001267909,0.999936604539115,0.000935568462104155,0.99708380879929,19.6768758949746,16.3325080517645,39.2242436514794,18.6283678023883,0.999952453404336,-59.3173830962612,-75.6498911480258
1,4.8,63096,14184,141.84,1.40327996259533,16.9463767621483,2.64889563849977,-10.3834163726139,27.5045863421442,0.989175225053886,0.999730569291239,0.00175264308690156,0.999445289717256,36.8615894037136,17.5869575092651,42.2369365589936,19.6954474565018,1,-102.757170315233,-120.344127824498
1,4.8,63096,14185,141.85,0.735697903037366,15.6252412100071,4.15051281497784,-8.41989132029828,34.9468668256187,0.995007607455306,0.99949283631292,0.00216018553913223,0.999587929504247,45.433022259029,11.689723993052,28.0741072141995,12.5912951384827,0.999809813617345,-124.490456105731,-136.180180098783
1,4.8,63096,33918,339.18,0.563695189910994,13.4936740553928,-8.05160529764576,-10.38036994541,83.5786416439863,0.999952453404336,0.999572080639026,0.00390992575922033,0.999920755673894,82.2335585679219,-9.23847930659363,-22.1871841203121,-10.9421186736792,0.999698871560796,166.18758630126,175.426065607853
1,4.8,63096,33919,339.19,0.928060608976387,15.1803945173183,-6.71123331490041,-11.5171382561046,77.2942019566828,0.99987320907823,0.999762267021681,0.00314151328884166,0.999793964752124,66.0723074909177,-12.9858593830686,-31.1869132928609,-15.3689784243803,0.999936604539115,141.072949991808,154.058809374877
1,4.8,63096,33920,339.2,0.586599848098702,16.5442413233567,-5.02983872243424,-12.3125699976989,61.9302413471078,0.99961962723469,0.999889057943451,0.00188141860444883,0.999524534043363,39.5699960887678,-10.7653414172601,-25.8541047953962,-13.1918027924663,0.999857360213009,99.3572861522204,110.12262756948
1,4.8,63096,33923,339.23,0.540055399530051,17.0435184910942,0.831185291554425,-11.1693578214765,9.28380593731964,0.922816026372512,0.999793964752124,0.000869491186314927,0.996719284899201,18.2871386305756,12.9226854940809,31.0351945239976,14.6036919201166,0.999920755673894,-60.7619542923745,-73.6846397864555
1,4.8,63096,33924,339.24,0.682485328651243,16.0920546970814,2.49135152338891,-9.67138250648868,24.0948135408174,0.985736021300875,0.999603778369469,0.00147889186649017,0.999080765817168,31.1040537360212,13.0073566529316,31.2385412576704,14.4146842900837,0.999889057943451,-96.4261248379787,-109.43348149091
2,4.8,63096,18204,182.04,0.584411275602303,-12.8935013706193,-7.17699110341805,9.32266632179062,66.9086932516264,0.999698871560796,0.999350196525929,0.00231912205349136,0.999587929504247,48.7757750290303,8.29528768056863,19.6942938997245,9.55058234737353,0.999635476099911,-139.599376423578,-147.894664104146
2,4.8,63096,18205,182.05,0.758336096428922,-14.277429351301,-5.85693438128264,10.2182749736645,59.8477660106555,0.99961962723469,0.999556231773805,0.00173852432786238,0.999397743121592,36.5646436636016,9.67273852193092,22.9645749010402,11.3581519415733,0.999730569291239,-113.255462614576,-122.928201136507
2,4.8,63096,18209,182.09,0.75296853441538,-15.4029140131618,0.929078349922509,9.48947315645782,8.81646406183578,0.917047039431977,0.999524534043363,0.000785233075840604,0.996434005325219,16.5150220510796,-9.98702650729035,-23.7107431101693,-11.3963506001211,0.99974641815646,59.5459227562435,69.5329492635339
2,4.8,63096,18210,182.1,0.69259127301492,-14.5398265482735,2.37631463249192,8.19163079314588,19.465892117724,0.982011537973881,0.999128312412831,0.00118802833239079,0.998510206669203,24.9866118868431,-9.36380212796647,-22.2311121962675,-10.5230840672266,0.999667173830354,88.0306189279405,97.394421055907
2,4.8,63096,34735,347.35,0.581599400079935,7.70061638036092,-11.3662872495361,-6.18846358122863,70.3398546975377,0.999762267021681,0.997701914542919,0.00373499849233464,0.99987320907823,78.5544882907821,8.38121396241277,19.8982961614318,6.96247422769949,0.999445289717256,162.411945520432,154.03073155802
2,4.8,63096,34736,347.36,0.515906348910969,9.39831027962081,-11.0419470491577,-7.48726299548289,82.6739615392403,0.999904906808673,0.998843032838849,0.00493101679098147,0.999952453404336,103.709145147922,6.55201361352948,15.5554920707705,5.67943075834938,0.999255103334601,189.662249026278,183.110235412749
2,4.8,63096,34738,347.38,1.18620541387505,13.5348484862323,-9.50175149283471,-10.5861529504874,100.586994600671,1,0.99974641815646,0.00666686487874178,1,140.217502129697,-11.2427698427611,-26.6920716986054,-12.369503751607,0.999778115886902,209.109084718672,220.351854561433
2,4.8,63096,34739,347.39,3.34873605127609,15.7184504853356,-8.09754389723777,-12.1445696589886,98.3411859267221,0.999984151134779,0.999904906808673,0.00595358059788012,0.999968302269557,125.215707134615,-20.4925228806819,-48.6524137438128,-23.4622201008174,0.999952453404336,186.806086548088,207.298609428769
2,4.8,63096,34740,347.4,3.30340511740604,17.6263809676304,-6.20597351810858,-13.389274324863,83.0934818867908,0.999920755673894,0.999968302269557,0.00387409819429832,0.999889057943451,81.4800332224823,-20.6774188954212,-49.091385434173,-25.0919567371204,0.999984151134779,140.175327936215,160.852746831636
2,4.8,63096,34741,347.41,0.728217600162292,18.911200122589,-3.90592473509981,-14.0094650188825,54.7199159427689,0.999461138582478,1,0.00155712589623874,0.999191707873716,32.7494718496931,-9.44343620810602,-22.4201757994957,-12.3952228975966,0.999793964752124,74.7090250450128,84.1524612531188
