"trial","sweep","log10n","n","snr","design","p","kappa","vif_max","vif_median","n_vif_gt10"
15,"snr",3.69897000433602,5000,55,"trimmed",55,2563.01085415989,190517.756810579,863.391201115206,55
15,"snr",3.69897000433602,5000,55,"truth",7,10.887936877562,8.53799032611782,3.59125120421657,0
15,"snr",3.69897000433602,5000,55,"selected",24,368.318626271536,6598.7280743979,46.6060409083807,15
15,"snr",3.69897000433602,5000,60,"full",55,2565.11902666198,190779.752279815,865.210836735907,55
15,"snr",3.69897000433602,5000,60,"trimmed",34,421.580655495633,8380.68865082735,161.182356494641,34
15,"snr",3.69897000433602,5000,60,"truth",7,10.8873128967154,8.53704788347732,3.59196772442629,0
15,"snr",3.69897000433602,5000,60,"selected",14,84.113140078623,320.317646988266,102.577496474232,12
15,"snr",3.69897000433602,5000,Inf,"full",55,2564.42932500129,190671.5917232,864.873783032059,55
15,"snr",3.69897000433602,5000,Inf,"trimmed",55,2564.42932500129,190671.5917232,864.873783032059,55
15,"snr",3.69897000433602,5000,Inf,"truth",7,10.8876449846613,8.53737219880067,3.59217663168169,0
15,"snr",3.69897000433602,5000,Inf,"selected",21,325.239673702386,5180.53577881211,96.2669940939055,15
16,"snr",3.69897000433602,5000,1,"full",55,151.319057929334,952.45439470794,44.7071082605495,55
16,"snr",3.69897000433602,5000,1,"trimmed",34,53.445600121759,167.379697075961,12.6095996687318,26
16,"snr",3.69897000433602,5000,1,"truth",7,7.33458489330669,4.68944424485771,2.48936286301776,0
16,"snr",3.69897000433602,5000,1,"selected",2,2.55784588011484,2.13079352322197,2.13079352322197,0
16,"snr",3.69897000433602,5000,5,"full",55,353.018491933626,4082.12848126741,82.1962757765313,55
16,"snr",3.69897000433602,5000,5,"trimmed",9,8.70914964052246,7.08031137859552,2.54700053450705,0
16,"snr",3.69897000433602,5000,5,"truth",7,8.14193079128088,5.51670673654187,3.06025706041095,0
16,"snr",3.69897000433602,5000,5,"selected",2,2.32811359464164,1.00088141642494,1.00088141642494,0
16,"snr",3.69897000433602,5000,10,"full",55,715.086014083309,15004.5179562345,194.688295609405,55
16,"snr",3.69897000433602,5000,10,"trimmed",55,715.086014083309,15004.5179562345,194.688295609405,55
16,"snr",3.69897000433602,5000,10,"truth",7,9.40781159083585,6.96508344009943,3.33629952656745,0
16,"snr",3.69897000433602,5000,10,"selected",9,6.92281065180829,5.47648476358922,3.16543107078598,0
16,"snr",3.69897000433602,5000,15,"full",55,1179.91540667222,38660.3759302028,380.502500765221,55
16,"snr",3.69897000433602,5000,15,"trimmed",55,1179.91540667222,38660.3759302028,380.502500765221,55
16,"snr",3.69897000433602,5000,15,"truth",7,10.0757141382336,7.7224594785311,3.61005136075431,0
16,"snr",3.69897000433602,5000,15,"selected",22,32.4588583669848,78.9075495484534,14.1605964482954,18
16,"snr",3.69897000433602,5000,20,"full",55,1436.23936255933,57914.7982797887,710.339903775046,55
16,"snr",3.69897000433602,5000,20,"trimmed",34,274.964160299821,3414.42079888811,132.390782679224,34
16,"snr",3.69897000433602,5000,20,"truth",7,10.4146636469899,8.17040127404644,3.74281240022373,0
16,"snr",3.69897000433602,5000,20,"selected",7,10.178856621167,8.05268751032766,3.71661334525213,0
16,"snr",3.69897000433602,5000,25,"full",55,1822.74518926799,92435.9839771644,1116.60463427387,55
16,"snr",3.69897000433602,5000,25,"trimmed",34,336.63141340816,4984.01228354888,186.199579403016,34
16,"snr",3.69897000433602,5000,25,"truth",7,10.4573177725173,8.21800395354551,3.69790821079587,0
16,"snr",3.69897000433602,5000,25,"selected",6,9.87884916193868,7.89086682241825,3.72063667165247,0
16,"snr",3.69897000433602,5000,30,"full",55,1923.76378565618,100598.288528757,1621.98928800168,55
16,"snr",3.69897000433602,5000,30,"trimmed",34,355.630215826836,5386.16630931482,216.905306157191,34
16,"snr",3.69897000433602,5000,30,"truth",7,10.4826726529811,8.25092016453951,3.71935690905167,0
16,"snr",3.69897000433602,5000,30,"selected",8,16.0570305312249,19.7258758571553,5.45061411572673,2
16,"snr",3.69897000433602,5000,35,"full",55,2030.3672088738,109995.540315871,1993.8753920962,55
16,"snr",3.69897000433602,5000,35,"trimmed",55,2030.3672088738,109995.540315871,1993.8753920962,55
16,"snr",3.69897000433602,5000,35,"truth",7,10.5384290786492,8.32121331157546,3.71438265626318,0
16,"snr",3.69897000433602,5000,35,"selected",15,55.9660432210893,152.379851023161,25.3998156293839,12
16,"snr",3.69897000433602,5000,40,"full",55,2067.64031778312,112292.265854093,2098.84862697944,55
16,"snr",3.69897000433602,5000,40,"trimmed",55,2067.64031778312,112292.265854093,2098.84862697944,55
16,"snr",3.69897000433602,5000,40,"truth",7,10.5215800736132,8.30123163290635,3.71004808301902,0
16,"snr",3.69897000433602,5000,40,"selected",13,37.4118273332813,64.2819876986105,14.8903749353222,9
16,"snr",3.69897000433602,5000,45,"full",55,2077.38791540043,113007.713557812,2206.19139775445,55
16,"snr",3.69897000433602,5000,45,"trimmed",34,378.678068526545,5927.93894896953,247.145556684776,34
16,"snr",3.69897000433602,5000,45,"truth",7,10.5233142976553,8.3019602749446,3.71447906054063,0
16,"snr",3.69897000433602,5000,45,"selected",12,78.3412635312869,331.253578828051,9.85953303510932,6
16,"snr",3.69897000433602,5000,50,"full",55,2082.30041872445,113450.859021687,2204.98156299224,55
16,"snr",3.69897000433602,5000,50,"trimmed",55,2082.30041872445,113450.859021687,2204.98156299224,55
16,"snr",3.69897000433602,5000,50,"truth",7,10.5272396862776,8.30674270772496,3.71343237534523,0
16,"snr",3.69897000433602,5000,50,"selected",31,293.64582139092,3607.51588027474,208.285669283933,30
16,"snr",3.69897000433602,5000,55,"full",55,2084.90666652758,113553.123981505,2248.14030273186,55
16,"snr",3.69897000433602,5000,55,"trimmed",55,2084.90666652758,113553.123981505,2248.14030273186,55
16,"snr",3.69897000433602,5000,55,"truth",7,10.5242958192962,8.30290446764462,3.71472825382645,0
16,"snr",3.69897000433602,5000,55,"selected",30,288.527902481648,3530.49000221904,163.31971543499,29
16,"snr",3.69897000433602,5000,60,"full",55,2085.68174091272,113587.16169963,2245.75854581073,55
16,"snr",3.69897000433602,5000,60,"trimmed",55,2085.68174091272,113587.16169963,2245.75854581073,55
16,"snr",3.69897000433602,5000,60,"truth",7,10.5254728009188,8.30462475041152,3.71536463248685,0
16,"snr",3.69897000433602,5000,60,"selected",22,176.93374960445,1339.86101830238,74.0177571082788,17
16,"snr",3.69897000433602,5000,Inf,"full",55,2084.66432739991,113539.474160822,2247.74392654621,55
16,"snr",3.69897000433602,5000,Inf,"trimmed",55,2084.66432739991,113539.474160822,2247.74392654621,55
16,"snr",3.69897000433602,5000,Inf,"truth",7,10.5255434207654,8.30472781204979,3.71528130727832,0
16,"snr",3.69897000433602,5000,Inf,"selected",19,93.8899133113463,485.780170089083,26.9935097337836,14
17,"snr",3.69897000433602,5000,1,"full",55,77.4342956962416,336.327505581675,22.7101805835338,49
17,"snr",3.69897000433602,5000,1,"trimmed",34,30.4749997180113,65.7422631275086,7.9875299832712,11
17,"snr",3.69897000433602,5000,1,"truth",7,5.71033341187455,4.13420686232388,1.92115491462348,0
17,"snr",3.69897000433602,5000,5,"full",55,118.129457832021,626.11892331666,32.4911247043199,51
17,"snr",3.69897000433602,5000,5,"trimmed",55,118.129457832021,626.11892331666,32.4911247043199,51
17,"snr",3.69897000433602,5000,5,"truth",7,6.54362810054334,4.79655429964682,2.45835415950509,0
17,"snr",3.69897000433602,5000,10,"full",55,182.785517094433,1523.50848091115,64.4825619905444,55
17,"snr",3.69897000433602,5000,10,"trimmed",55,182.785517094433,1523.50848091115,64.4825619905444,55
17,"snr",3.69897000433602,5000,10,"truth",7,7.62488757679971,6.2080753945803,2.47510262690675,0
17,"snr",3.69897000433602,5000,10,"selected",9,6.70411528009083,4.31242238688648,1.63972647876265,0
17,"snr",3.69897000433602,5000,15,"full",55,260.970022729493,2929.81357613687,114.941063668258,55
17,"snr",3.69897000433602,5000,15,"trimmed",55,260.970022729493,2929.81357613687,114.941063668258,55
17,"snr",3.69897000433602,5000,15,"truth",7,8.17759200179352,6.91042128084641,2.58396357098499,0
17,"snr",3.69897000433602,5000,15,"selected",11,6.21134107833267,3.91365093147059,2.01325128027651,0
17,"snr",3.69897000433602,5000,20,"full",55,344.615815515279,5187.25197695888,225.099829636117,55
17,"snr",3.69897000433602,5000,20,"trimmed",55,344.615815515279,5187.25197695888,225.099829636117,55
17,"snr",3.69897000433602,5000,20,"truth",7,8.43058302587917,7.26297063753343,2.65907008689019,0
17,"snr",3.69897000433602,5000,20,"selected",8,12.7762871099391,18.8030456688365,3.3632716633749,2
17,"snr",3.69897000433602,5000,25,"full",55,373.628881736946,6119.60176008102,301.947940611237,55
17,"snr",3.69897000433602,5000,25,"trimmed",34,100.00599316442,570.933087465542,47.375032409974,30
17,"snr",3.69897000433602,5000,25,"truth",7,8.51323240996743,7.38964690468956,2.67364018871528,0
17,"snr",3.69897000433602,5000,25,"selected",5,7.90177729549618,6.90568099849837,2.31634645729604,0
17,"snr",3.69897000433602,5000,30,"full",55,397.347971428878,6893.21011463013,351.242206738542,55
17,"snr",3.69897000433602,5000,30,"trimmed",55,397.347971428878,6893.21011463013,351.242206738542,55
17,"snr",3.69897000433602,5000,30,"truth",7,8.52426649426651,7.38836281794763,2.6961277970765,0
17,"snr",3.69897000433602,5000,30,"selected",8,9.74995754983911,7.42365260718742,5.0695214781066,0
17,"snr",3.69897000433602,5000,35,"full",55,403.255960086557,7076.65221703992,370.444134351067,55
17,"snr",3.69897000433602,5000,35,"trimmed",55,403.255960086557,7076.65221703992,370.444134351067,55
17,"snr",3.69897000433602,5000,35,"truth",7,8.54087933044318,7.41994686609393,2.67487931821721,0
17,"snr",3.69897000433602,5000,35,"selected",27,96.5141268659547,532.925425464717,31.1421491869092,20
17,"snr",3.69897000433602,5000,40,"full",55,406.260005504249,7172.29975197846,380.537376054772,55
17,"snr",3.69897000433602,5000,40,"trimmed",34,106.968410873621,634.429866605238,50.926890704022,30
17,"snr",3.69897000433602,5000,40,"truth",7,8.54966646240446,7.42597807194985,2.67521452269705,0
17,"snr",3.69897000433602,5000,40,"selected",10,30.8080417327954,57.6976631461357,7.72175931115061,4
17,"snr",3.69897000433602,5000,45,"full",55,408.327042273768,7243.78909476311,381.625394722602,55
17,"snr",3.69897000433602,5000,45,"trimmed",34,107.24721141156,637.330839397879,50.996602157798,30
17,"snr",3.69897000433602,5000,45,"truth",7,8.55027859034481,7.42760114273804,2.67856297833321,0
17,"snr",3.69897000433602,5000,45,"selected",7,8.5502785903448,7.42760114273804,2.67856297833321,0
17,"snr",3.69897000433602,5000,50,"full",55,408.418115468844,7245.64682512245,382.903072325705,55
17,"snr",3.69897000433602,5000,50,"trimmed",34,107.221963740315,637.409468041485,50.9957744172558,30
17,"snr",3.69897000433602,5000,50,"truth",7,8.55038712734914,7.42879695460096,2.6777105974204,0
17,"snr",3.69897000433602,5000,50,"selected",8,8.55073120715987,7.42883981679031,2.53462985205498,0
17,"snr",3.69897000433602,5000,55,"full",55,408.427628665721,7244.36150525027,382.339035901178,55
17,"snr",3.69897000433602,5000,55,"trimmed",34,107.212194187855,637.2849482934,51.0554219134049,30
17,"snr",3.69897000433602,5000,55,"truth",7,8.55132844806817,7.4298388898792,2.67882814040314,0
17,"snr",3.69897000433602,5000,55,"selected",7,8.5513284480682,7.42983888987919,2.67882814040314,0
17,"snr",3.69897000433602,5000,60,"full",55,408.574047545382,7251.11004801538,382.55624070634,55
17,"snr",3.69897000433602,5000,60,"trimmed",34,107.24482558309,637.66813578517,51.0373324523494,30
17,"snr",3.69897000433602,5000,60,"truth",7,8.55150810557515,7.43012354121533,2.67863382007203,0
17,"snr",3.69897000433602,5000,60,"selected",7,8.55150810557516,7.43012354121533,2.67863382007203,0
17,"snr",3.69897000433602,5000,Inf,"full",55,408.545121447247,7249.71714703641,382.90420359237,55
17,"snr",3.69897000433602,5000,Inf,"trimmed",55,408.545121447247,7249.71714703641,382.90420359237,55
17,"snr",3.69897000433602,5000,Inf,"truth",7,8.5517052679106,7.43055595528477,2.67827646972302,0
17,"snr",3.69897000433602,5000,Inf,"selected",30,110.267364214787,634.810223701227,76.8359270251055,24
18,"snr",3.69897000433602,5000,1,"full",55,76.6378716536644,239.874262193072,25.0988686371091,51
18,"snr",3.69897000433602,5000,1,"trimmed",55,76.6378716536644,239.874262193072,25.0988686371091,51
18,"snr",3.69897000433602,5000,1,"truth",7,5.99240831423744,4.06901365849235,1.93435015955422,0
18,"snr",3.69897000433602,5000,5,"full",55,147.84002104666,905.646471446129,48.3318936187616,55
18,"snr",3.69897000433602,5000,5,"trimmed",55,147.84002104666,905.646471446129,48.3318936187616,55
18,"snr",3.69897000433602,5000,5,"truth",7,6.92168705370508,4.88936950368778,2.89969032577082,0
18,"snr",3.69897000433602,5000,5,"selected",5,5.70200776596701,7.79262854138613,3.7313467576352,0
18,"snr",3.69897000433602,5000,10,"full",55,195.883094599222,1559.1900497666,86.4274342112056,55
18,"snr",3.69897000433602,5000,10,"trimmed",34,64.8104059576867,245.68222174097,26.0885819185846,29
18,"snr",3.69897000433602,5000,10,"truth",7,7.83496084250829,6.06154123306274,2.90020753849561,0
18,"snr",3.69897000433602,5000,15,"full",55,322.437174020988,4236.98396222718,160.534111376808,55
18,"snr",3.69897000433602,5000,15,"trimmed",19,25.4069512636387,41.0964293158758,7.96908967780758,7
18,"snr",3.69897000433602,5000,15,"truth",7,8.49884612224456,6.82391883657168,3.03785754255103,0
18,"snr",3.69897000433602,5000,15,"selected",6,19.5343101076092,30.4292901941587,5.04881853274152,2
18,"snr",3.69897000433602,5000,20,"full",55,379.949484837888,5892.62613963593,322.757954600226,55
18,"snr",3.69897000433602,5000,20,"trimmed",55,379.949484837888,5892.62613963593,322.757954600226,55
18,"snr",3.69897000433602,5000,20,"truth",7,8.67674465718876,7.08191972474706,3.04622753856637,0
18,"snr",3.69897000433602,5000,20,"selected",7,6.78118595792129,4.21417069908746,2.54752649104804,0
18,"snr",3.69897000433602,5000,25,"full",55,426.617795455773,7374.74746104595,426.363454172984,55
18,"snr",3.69897000433602,5000,25,"trimmed",55,426.617795455773,7374.74746104595,426.363454172984,55
18,"snr",3.69897000433602,5000,25,"truth",7,8.75330514524132,7.1919799291956,3.03590063046655,0
18,"snr",3.69897000433602,5000,25,"selected",7,6.68435994082711,4.48960921631635,2.59854348449696,0
18,"snr",3.69897000433602,5000,30,"full",55,437.736894941117,7773.19430053005,513.478577003163,55
18,"snr",3.69897000433602,5000,30,"trimmed",55,437.736894941117,7773.19430053005,513.478577003163,55
18,"snr",3.69897000433602,5000,30,"truth",7,8.76891065310273,7.2118443885531,3.07123122763088,0
18,"snr",3.69897000433602,5000,30,"selected",6,8.08245797309173,6.67796278367187,3.08600737070659,0
18,"snr",3.69897000433602,5000,35,"full",55,457.940463952376,8495.57090840397,531.038864799638,55
18,"snr",3.69897000433602,5000,35,"trimmed",55,457.940463952376,8495.57090840397,531.038864799638,55
18,"snr",3.69897000433602,5000,35,"truth",7,8.77540634438218,7.22528088455924,3.06647494740952,0
18,"snr",3.69897000433602,5000,35,"selected",19,99.0898290561813,609.409924719803,26.1486974350398,13
18,"snr",3.69897000433602,5000,40,"full",55,458.817625726113,8516.11294862683,546.868948392537,55
18,"snr",3.69897000433602,5000,40,"trimmed",34,118.608824091246,736.909518399815,67.2615382993832,32
18,"snr",3.69897000433602,5000,40,"truth",7,8.77400950185736,7.22116315661898,3.07221992054941,0
18,"snr",3.69897000433602,5000,40,"selected",8,14.374727969801,23.2306784175595,5.41124076721219,2
18,"snr",3.69897000433602,5000,45,"full",55,459.196607074463,8531.41783915808,549.469234715493,55
18,"snr",3.69897000433602,5000,45,"trimmed",34,118.706519586192,738.140784336962,67.4686560186259,32
18,"snr",3.69897000433602,5000,45,"truth",7,8.7743967450926,7.2198740890106,3.07575166469897,0
18,"snr",3.69897000433602,5000,45,"selected",11,44.7241757922309,114.495481115345,12.410928347199,6
18,"snr",3.69897000433602,5000,50,"full",55,458.41908194164,8498.15403086028,549.133668626725,55
18,"snr",3.69897000433602,5000,50,"trimmed",34,118.482443235623,735.4042754541,67.1922052741906,32
18,"snr",3.69897000433602,5000,50,"truth",7,8.77358324784521,7.21986555791077,3.07534402861933,0
18,"snr",3.69897000433602,5000,50,"selected",10,42.2987283167389,109.79917054154,7.79682328504016,4
18,"snr",3.69897000433602,5000,55,"full",55,458.935265608558,8517.8865707284,551.504892456103,55
18,"snr",3.69897000433602,5000,55,"trimmed",34,118.555442025814,736.24522662865,67.3323055636327,32
18,"snr",3.69897000433602,5000,55,"truth",7,8.77401577358289,7.2199884229832,3.07619137920072,0
18,"snr",3.69897000433602,5000,55,"selected",10,42.2885181684434,109.750662368006,7.7980030304806,4
18,"snr",3.69897000433602,5000,60,"full",55,458.789569508,8511.71335484126,551.260146019472,55
18,"snr",3.69897000433602,5000,60,"trimmed",34,118.559625988435,736.039421125795,67.3522636347759,32
18,"snr",3.69897000433602,5000,60,"truth",7,8.77410252306118,7.21986590264574,3.07648576593122,0
18,"snr",3.69897000433602,5000,60,"selected",8,13.0075071778766,19.0613547967657,5.28604836314499,2
18,"snr",3.69897000433602,5000,Inf,"full",55,458.925272706737,8517.06928063343,551.006745558457,55
18,"snr",3.69897000433602,5000,Inf,"trimmed",34,118.572446766934,736.325687430532,67.3484226829812,32
18,"snr",3.69897000433602,5000,Inf,"truth",7,8.774322770411,7.22016561738449,3.07604835386248,0
18,"snr",3.69897000433602,5000,Inf,"selected",13,51.9536377899151,120.829200901471,52.9023421212813,9
19,"snr",3.69897000433602,5000,1,"full",55,118.995328788573,680.454132222327,30.1191822890269,51
19,"snr",3.69897000433602,5000,1,"trimmed",34,42.8734016041407,121.302621879593,10.2769238102058,19
19,"snr",3.69897000433602,5000,1,"truth",7,6.51736994375605,4.15195900131131,2.72336230105868,0
19,"snr",3.69897000433602,5000,1,"selected",5,4.03396393416809,2.61347695936138,1.65721237048151,0
19,"snr",3.69897000433602,5000,5,"full",55,228.565040294245,1913.47956651712,45.1981086995393,54
19,"snr",3.69897000433602,5000,5,"trimmed",55,228.565040294245,1913.47956651712,45.1981086995393,54
19,"snr",3.69897000433602,5000,5,"truth",7,7.68815731533233,5.3931600721584,2.67836281022233,0
19,"snr",3.69897000433602,5000,5,"selected",5,9.65693755071569,14.7033505010821,3.26651691975883,2
19,"snr",3.69897000433602,5000,10,"full",55,435.409359805593,6635.5547450604,108.49319270621,55
19,"snr",3.69897000433602,5000,10,"trimmed",34,115.585315441419,698.321860645335,27.3122195371365,29
19,"snr",3.69897000433602,5000,10,"truth",7,8.72453477224228,6.6662795751817,3.13979607631891,0
19,"snr",3.69897000433602,5000,10,"selected",7,8.79385460920839,6.57485830775529,3.52897606778401,0
19,"snr",3.69897000433602,5000,15,"full",55,654.162505440075,14887.2417966473,179.792411962692,55
19,"snr",3.69897000433602,5000,15,"trimmed",55,654.162505440075,14887.2417966473,179.792411962692,55
19,"snr",3.69897000433602,5000,15,"truth",7,9.09886190487668,7.2238707781632,3.1238828323552,0
19,"snr",3.69897000433602,5000,15,"selected",9,12.0101918126779,8.92340204637316,5.19958998756058,0
19,"snr",3.69897000433602,5000,20,"full",55,833.298915384154,23896.8016485463,418.6506882569,55
19,"snr",3.69897000433602,5000,20,"trimmed",55,833.298915384154,23896.8016485463,418.6506882569,55
19,"snr",3.69897000433602,5000,20,"truth",7,9.30030202673043,7.44767464806999,3.16154201309331,0
19,"snr",3.69897000433602,5000,20,"selected",10,17.2101846375494,39.1857654659776,4.83366367993486,2
19,"snr",3.69897000433602,5000,25,"full",55,946.360503635279,30229.7868823062,678.983643541253,55
19,"snr",3.69897000433602,5000,25,"trimmed",55,946.360503635279,30229.7868823062,678.983643541253,55
19,"snr",3.69897000433602,5000,25,"truth",7,9.36743951281291,7.5739530190456,3.16658755518677,0
19,"snr",3.69897000433602,5000,25,"selected",8,9.35515995294509,6.61530410646702,2.40608323881934,0
19,"snr",3.69897000433602,5000,30,"full",55,1028.01739592192,34042.5701898438,996.204922609098,55
19,"snr",3.69897000433602,5000,30,"trimmed",34,209.603314038042,2286.78105038397,148.787966749197,34
19,"snr",3.69897000433602,5000,30,"truth",7,9.38345759076884,7.59820260745076,3.17001102817478,0
19,"snr",3.69897000433602,5000,30,"selected",10,20.7874702378053,40.4122508162799,4.12663324277112,2
19,"snr",3.69897000433602,5000,35,"full",55,1053.08110876793,34896.1699429392,1244.36280496092,55
19,"snr",3.69897000433602,5000,35,"trimmed",34,210.267300474394,2287.63822816439,156.388301519032,34
19,"snr",3.69897000433602,5000,35,"truth",7,9.3977213259622,7.6102546647133,3.17177110598159,0
19,"snr",3.69897000433602,5000,35,"selected",8,9.57036514268558,7.61047026410554,4.26425220257002,0
19,"snr",3.69897000433602,5000,40,"full",55,1073.00056643241,35928.5260744859,1348.82251887095,55
19,"snr",3.69897000433602,5000,40,"trimmed",34,211.883330453196,2324.99072077463,161.720809946917,34
19,"snr",3.69897000433602,5000,40,"truth",7,9.38055742662334,7.59194928501339,3.17111436324096,0
19,"snr",3.69897000433602,5000,40,"selected",11,50.7192868282605,139.261025175222,8.62846326089801,4
19,"snr",3.69897000433602,5000,45,"full",55,1074.83831753165,36105.3772883267,1394.30689956395,55
19,"snr",3.69897000433602,5000,45,"trimmed",34,212.080356380617,2332.66636324207,162.466241884762,34
19,"snr",3.69897000433602,5000,45,"truth",7,9.38626033715144,7.5983486645815,3.1772744439025,0
19,"snr",3.69897000433602,5000,45,"selected",7,9.38626033715144,7.5983486645815,3.1772744439025,0
19,"snr",3.69897000433602,5000,50,"full",55,1078.30523741944,36232.6666614091,1415.17532649947,55
19,"snr",3.69897000433602,5000,50,"trimmed",34,212.379188870838,2336.61776580066,163.748801455516,34
19,"snr",3.69897000433602,5000,50,"truth",7,9.38749366080811,7.59984912313933,3.17623513657477,0
19,"snr",3.69897000433602,5000,50,"selected",7,9.38749366080811,7.59984912313933,3.17623513657477,0
19,"snr",3.69897000433602,5000,55,"full",55,1077.23994452745,36157.4115496426,1433.39166434952,55
19,"snr",3.69897000433602,5000,55,"trimmed",34,212.238058127457,2333.51630448315,163.63111305501,34
19,"snr",3.69897000433602,5000,55,"truth",7,9.38683739444064,7.59861006840049,3.1776005234135,0
19,"snr",3.69897000433602,5000,55,"selected",7,9.38683739444065,7.59861006840049,3.1776005234135,0
19,"snr",3.69897000433602,5000,60,"full",55,1077.88126145784,36187.6800500189,1434.81086218555,55
19,"snr",3.69897000433602,5000,60,"trimmed",34,212.124671678806,2331.24585705868,163.634055992935,34
19,"snr",3.69897000433602,5000,60,"truth",7,9.38683687885217,7.59873017668493,3.17720880583987,0
19,"snr",3.69897000433602,5000,60,"selected",7,9.38683687885217,7.59873017668493,3.17720880583987,0
19,"snr",3.69897000433602,5000,Inf,"full",55,1077.91147062149,36185.3403198864,1433.16276665964,55
19,"snr",3.69897000433602,5000,Inf,"trimmed",55,1077.91147062149,36185.3403198864,1433.16276665964,55
19,"snr",3.69897000433602,5000,Inf,"truth",7,9.38703670812535,7.59899003425266,3.1767143756586,0
19,"snr",3.69897000433602,5000,Inf,"selected",25,140.163219674759,805.994085694753,47.7540220203797,18
0,"n",3.6,3981,49,"full",55,1228.28112851636,56295.5164567087,136.221008678165,55
0,"n",3.6,3981,49,"trimmed",34,251.994730141867,3549.11905676913,28.6638433583902,28
0,"n",3.6,3981,49,"truth",7,10.3372035196454,7.30874321364446,3.70064132881105,0
0,"n",3.6,3981,49,"selected",10,196.241958079245,2686.82753503569,27.2448631729054,6
1,"n",3.6,3981,49,"full",55,647.424118551273,16753.3764144066,612.090004664082,55
1,"n",3.6,3981,49,"trimmed",34,142.536931814347,1046.15780084292,63.4420435059304,33
1,"n",3.6,3981,49,"truth",7,8.50418267770034,7.17311371835821,2.81949151007284,0
1,"n",3.6,3981,49,"selected",9,15.9092026635787,18.1536210810856,7.48899691563536,4
2,"n",3.6,3981,49,"full",55,2620.38241949095,196797.595780647,642.413188846824,55
2,"n",3.6,3981,49,"trimmed",55,2620.38241949095,196797.595780647,642.413188846824,55
2,"n",3.6,3981,49,"truth",7,10.591904579658,8.48669225297377,3.52709065377285,0
2,"n",3.6,3981,49,"selected",33,418.636917694083,7454.99672055764,77.6443736513748,30
3,"n",3.6,3981,49,"full",55,1430.30270033021,69805.5804786303,562.665997796846,55
3,"n",3.6,3981,49,"trimmed",55,1430.30270033021,69805.5804786303,562.665997796846,55
3,"n",3.6,3981,49,"truth",7,9.22640723195298,7.17895677456175,3.14307967223497,0
3,"n",3.6,3981,49,"selected",14,34.4130469667298,99.0546453010782,22.3348807800278,9
4,"n",3.6,3981,49,"full",55,2557.21498412707,187832.448549632,915.422916053184,55
4,"n",3.6,3981,49,"trimmed",55,2557.21498412707,187832.448549632,915.422916053184,55
4,"n",3.6,3981,49,"truth",7,10.8287531113218,8.46385530535498,3.6348342362271,0
4,"n",3.6,3981,49,"selected",14,282.828682392016,4573.61905244839,45.4619647838526,9
5,"n",3.6,3981,49,"full",55,2068.06640024171,133113.814112388,1150.36613200246,55
5,"n",3.6,3981,49,"trimmed",34,349.611422114083,6087.09294494045,184.563801806897,34
5,"n",3.6,3981,49,"truth",7,10.3337527167459,8.41652728650929,3.31008711259621,0
5,"n",3.6,3981,49,"selected",18,248.43110298958,3733.55650180489,36.2833135807048,11
6,"n",3.6,3981,49,"full",55,2492.23510098269,201410.183060211,193.042269668668,55
6,"n",3.6,3981,49,"trimmed",34,414.161270102287,8282.10497901736,31.7714928542455,31
6,"n",3.6,3981,49,"truth",7,14.5948600221059,7.63151888262049,4.90162196251936,0
6,"n",3.6,3981,49,"selected",9,40.1056196639389,64.3624145116839,17.4353137975962,8
7,"n",3.6,3981,49,"full",55,1308.29270647947,64697.2415666252,186.932227485995,55
7,"n",3.6,3981,49,"trimmed",55,1308.29270647947,64697.2415666252,186.932227485995,55
7,"n",3.6,3981,49,"truth",7,10.7375094165496,8.16698467330066,3.89417807896425,0
7,"n",3.6,3981,49,"selected",14,247.208518502346,3302.71264629933,43.5825634321741,10
8,"n",3.6,3981,49,"full",55,1834.11130095487,112022.402967784,1388.6925138392,55
8,"n",3.6,3981,49,"trimmed",34,337.234250002715,5874.59088535488,198.162815198829,34
8,"n",3.6,3981,49,"truth",7,10.4022039448872,8.35333723828924,3.33462473518007,0
8,"n",3.6,3981,49,"selected",7,10.4022039448872,8.35333723828924,3.33462473518007,0
9,"n",3.6,3981,49,"full",55,525.875474483397,11672.374100199,358.142874761998,55
9,"n",3.6,3981,49,"trimmed",55,525.875474483397,11672.374100199,358.142874761998,55
9,"n",3.6,3981,49,"truth",7,8.6277144790004,7.52740145550019,2.60041901948382,0
9,"n",3.6,3981,49,"selected",25,123.24825467188,766.063742281758,54.1862826403101,22
0,"n",3.4,2512,49,"full",55,1437.72541605345,74401.4478944708,233.791717343732,55
0,"n",3.4,2512,49,"trimmed",34,255.406354794903,3500.70612563305,39.4449474320302,31
0,"n",3.4,2512,49,"truth",7,10.7149273541767,7.06611584419625,3.99609304788924,0
0,"n",3.4,2512,49,"selected",24,229.00926236159,3061.63447055831,36.4885311506606,21
1,"n",3.4,2512,49,"full",55,633.177234330921,15335.2022418545,767.006754635556,55
1,"n",3.4,2512,49,"trimmed",34,138.160388016633,1011.85479437569,61.0731972064864,33
1,"n",3.4,2512,49,"truth",7,9.17303797912028,8.53805175239119,2.55566225370729,0
1,"n",3.4,2512,49,"selected",7,9.17303797912028,8.53805175239119,2.55566225370729,0
2,"n",3.4,2512,49,"full",55,2363.88902276676,171544.41753507,456.74974443395,55
2,"n",3.4,2512,49,"trimmed",55,2363.88902276676,171544.41753507,456.74974443395,55
