"system","eq","trial","snr","log10n","n","sg_order","sg_window","states","m","p","stride","arm","K","selected","selected_intercept","n_selected","kept","kept_intercept","n_kept","n_true_kept","n_spurious_selected","n_spurious_kept","success","max_rel_coef_err","int_mean","int_lo","int_hi","ols_int_true_support","ols_int_se","ols_int_t","sigma_true_support","rho1_true_support","sigma_kept","det_error_mean","det_error_sd","det_error_max","t_stan_s"
"rossler",3,14,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.73296021871639e-07,0.200000218506388,0.199999015801363,0.200001418301946,0.200000226815971,7.14133542698981e-07,280059.981582849,1.3342607780673e-05,-0.291199392591277,1.33426080522944e-05,2.00090396455628e-08,7.10370824903395e-07,5.25762253572593e-06,39.4654424190521
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.27861174318577e-05,0.199974740353373,0.19993144492628,0.200018220857659,0.199974518260862,2.66353441796679e-05,7507.86312021875,0.00180766573051528,0.979853410168008,0.00180766595742033,1.01891273367517e-05,0.00193348551131852,0.0255300027462823,16.3961226940155
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.24715516516017e-05,0.200008149098461,0.200006633282377,0.200009689382301,0.200008139211009,9.20508810059727e-07,217279.983662548,2.54203354657156e-05,0.810969160749405,2.54203571045798e-05,-9.48018995175576e-06,0.000394960040965501,0.00283507618112538,26.9292480945587
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.32071455386063e-08,0.20000003019967,0.199999512183469,0.200000529316498,0.200000011984054,4.12260230496097e-08,4851305.00566068,1.13876749041482e-06,0.349779916102398,1.13877631515402e-06,2.14233061236296e-08,1.16129444424215e-06,1.52900230336317e-05,4.48202443122864
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.25215594618078e-06,0.200000381038585,0.199999937791416,0.200000809146935,0.200000384372738,2.54440279961561e-07,786040.576605844,4.75242285319886e-06,0.411240600555313,4.75243793274251e-06,-4.30490000415653e-07,1.99870143203444e-05,0.000127448597827151,94.488349199295
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,6.69419124421254e-09,0.200000008170747,0.199999834716211,0.200000185639265,0.200000009337166,4.04694104843212e-08,4942004.51510532,7.5662730935616e-07,-0.560504789285087,7.56629074147527e-07,2.67094978502451e-08,7.59322118903285e-07,9.48851549792407e-06,39.7180516719818
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.19527785160412e-05,0.200008018172297,0.200005568490989,0.200010436939203,0.200007963434143,1.49065141303638e-06,134174.872599313,4.1165123542043e-05,0.691835146255953,4.11651758119162e-05,-9.48018995175576e-06,0.000394960040965501,0.00283507618112538,41.5594403743744
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.10196129398647e-07,0.19999984329446,0.199998574589854,0.200001126631783,0.199999824591552,7.95186242955361e-07,251513.184946761,2.19650641251473e-05,0.480632463725595,2.19650692643837e-05,2.14233061236296e-08,1.16129444424215e-06,1.52900230336317e-05,27.2967648506165
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.9206769709182e-06,0.200000247964122,0.199999025001173,0.200001448226353,0.200000263141373,7.40414342506215e-07,270119.380000657,1.38294221213726e-05,-0.0518575593721374,1.38294265857317e-05,-4.30490000415653e-07,1.99870143203444e-05,0.000127448597827151,49.6364886760712
"rossler",3,15,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.10441341580636e-07,0.199999847081439,0.19999851878036,0.200001145576743,0.199999856239377,8.20815403049006e-07,243659.969703854,1.53461921278661e-05,-0.427918444023418,1.53462069980666e-05,2.67094978502451e-08,7.59322118903285e-07,9.48851549792407e-06,29.219206571579
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,9.25766141002065e-06,0.200006579475945,0.199954577324283,0.200056752923005,0.200007312781142,3.11734385725896e-05,6415.95287332226,0.00210364286034325,0.767992599849383,0.00210364288679529,-5.05868606561504e-05,0.00211216371974961,0.0940330200096014,11.0686240196228
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.32529809462691e-05,0.200007927637441,0.200006422742211,0.200009261116576,0.200007902987628,8.83973454460818e-07,226260.078261766,2.42581211491817e-05,0.847692180839008,2.42581274729175e-05,-8.90967132065894e-06,0.000365286813518807,0.00269117159924975,18.8800292015076
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.28168881566404e-08,0.200000027119563,0.199999640687251,0.200000471807471,0.200000003843702,4.15323291571465e-08,4815525.8301782,1.14005825799669e-06,0.509334795508703,1.14007828529057e-06,4.30492378371352e-08,1.1667524317712e-06,1.69299303351411e-05,3.64059567451477
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.34353256134412e-06,0.200000315537222,0.199999878296956,0.200000741875473,0.200000317019674,2.49998861046952e-07,800004.912750833,4.63918029482947e-06,0.439281049255398,4.63919235590669e-06,-3.41419147683183e-07,1.85664799067579e-05,0.000117311571277423,44.9869043827057
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.78795743123242e-08,0.200000002276088,0.199999746558594,0.200000248797179,0.199999999894777,4.01955492372143e-08,4975675.2598273,7.46712047597084e-07,-0.272315797773668,7.4671492907191e-07,5.47373394826926e-08,7.67909224542696e-07,9.57500521819865e-06,7.97031664848328
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.32886729984679e-05,0.200007893690255,0.200005755874901,0.200010146807077,0.200007826307383,1.37570214371321e-06,145385.995959514,3.77522074384218e-05,0.735110920710522,3.77522074718654e-05,-8.90967132065894e-06,0.000365286813518807,0.00269117159924975,14.5335872173309
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.89001915673614e-07,0.199999919584089,0.199998944192307,0.200000876682418,0.199999925303294,5.96082377727085e-07,335523.969129755,1.63624012906239e-05,0.486682676543529,1.63624394083103e-05,4.30492378371352e-08,1.1667524317712e-06,1.69299303351411e-05,17.6795330047607
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.09988078547774e-06,0.200000235917145,0.199999262162799,0.20000121550713,0.200000244058587,5.80003390572083e-07,344825.991208979,1.07630102273933e-05,0.027034986776341,1.07630163002291e-05,-3.41419147683183e-07,1.85664799067579e-05,0.000117311571277423,31.5839738845825
"rossler",3,16,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.41596919172179e-07,0.199999942221487,0.199999095441961,0.200000859899013,0.199999949163255,5.34177233796046e-07,374407.474728916,9.92340154895863e-06,-0.293407027652586,9.9234199731752e-06,5.47373394826926e-08,7.67909224542696e-07,9.57500521819865e-06,29.8551769256592
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,5.24007436376595e-05,0.200057699601433,0.200009797090594,0.200105773968213,0.200057983741962,2.84216111852504e-05,7038.93887077677,0.00187861434873749,0.487336354700938,0.00187861438263663,3.03024531882276e-05,0.00192977763046606,0.0883182477931015,11.6662740707397
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.36624765218774e-05,0.200008480752593,0.200007418471455,0.200009624525734,0.200008506596588,6.55244832805119e-07,305242.401897847,1.75996186672852e-05,0.8443233064579,1.75996812850945e-05,1.05073200263794e-05,0.000313897783856872,0.00236512129934424,14.7920737266541
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.77564726150581e-08,0.199999993177729,0.199999668470661,0.200000286479663,0.199999992206163,2.89887822259185e-08,6899220.21033867,7.7888772528197e-07,0.564496918999597,7.78888952788923e-07,7.08850774366365e-08,8.56688002761601e-07,8.20003428997351e-06,3.71156907081604
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.47052461155306e-06,0.200000490619127,0.200000197455853,0.200000774066303,0.200000489353488,1.74106555755354e-07,1148724.63294558,3.16259906786503e-06,0.53690327512555,3.16260010087874e-06,4.87687831365085e-07,1.61758680807342e-05,9.87941640985812e-05,50.1432504653931
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.1753616559561e-08,0.199999993212761,0.199999857296425,0.200000114531417,0.199999992098809,2.8303389789808e-08,7066291.12569507,5.14779605920199e-07,-0.0547803163863304,5.14786814228954e-07,4.84430950688154e-08,5.35580038497864e-07,3.59817844070021e-06,10.9154579639435
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.35544465613447e-05,0.200008654324502,0.200007527216599,0.200009698366095,0.200008643413317,6.81564924652457e-07,293455.012397103,1.83065659428578e-05,0.818956331997983,1.83065720496189e-05,1.05073200263794e-05,0.000313897783856872,0.00236512129934424,16.5078024864197
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.73809691566927e-08,0.200000014972839,0.199999407999614,0.20000055928329,0.200000016026058,2.71698361410838e-07,736110.497639827,7.30015205131852e-06,0.59649460330757,7.30015504316879e-06,7.08850774366365e-08,8.56688002761601e-07,8.20003428997351e-06,15.8352494239807
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.37380001877341e-06,0.200000521407584,0.200000036090152,0.200001005827288,0.200000512291528,3.04538831751862e-07,656732.381683556,5.5318665006613e-06,0.260850792093898,5.53186769122173e-06,4.87687831365085e-07,1.61758680807342e-05,9.87941640985812e-05,45.4989097118378
"rossler",3,17,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.40149247528891e-07,0.199999980427386,0.1999996153588,0.200000332915977,0.199999975415497,2.22557439958677e-07,898644.302579285,4.04785546271691e-06,-0.160926738252469,4.04786378413391e-06,4.84430950688154e-08,5.35580038497864e-07,3.59817844070021e-06,47.7236874103546
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.21322573856728e-05,0.200040482727011,0.199988820099324,0.200088453847774,0.200039327562685,2.99933393808665e-05,6669.45834281778,0.00200561336252119,0.553719080750658,0.00200561389134383,4.41803280367159e-05,0.00209803306879867,0.0810564344874535,9.07674050331116
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.33380004025396e-05,0.200009071090835,0.200007887467008,0.200010274594463,0.200009085170898,7.30486212253065e-07,273802.683494878,1.98534513873973e-05,0.855259935054797,1.98534554299368e-05,1.62770850900809e-05,0.000351672903430805,0.00220515589178233,22.8287100791931
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.10960257543513e-08,0.200000011085604,0.199999614968821,0.200000403818382,0.20000001247865,2.92129674704906e-08,6846275.12356213,7.94194661418777e-07,0.511627827538369,7.94210400637059e-07,3.52892079570988e-08,8.36726886025474e-07,8.04528178405262e-06,3.78138256072998
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.390442824893e-06,0.200000556033031,0.20000020586437,0.200000906432922,0.200000552489559,1.94814087213938e-07,1026622.63981929,3.57629550084681e-06,0.480879783724508,3.57629893804297e-06,8.46930347281382e-07,1.84986755412979e-05,0.000106257894837813,40.5856027603149
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.52669768336023e-09,0.20000000299692,0.199999883077541,0.200000131714347,0.200000001766368,2.9909989215469e-08,6686729.31727207,5.49656618343391e-07,-0.155794149762129,5.49659558827064e-07,2.55213694598802e-08,5.5526055688344e-07,4.15372768997058e-06,20.904417514801
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.31519108565837e-05,0.200009720039614,0.200008261598944,0.200011191089015,0.200009688289804,9.01461756185338e-07,221872.627338261,2.45002941823699e-05,0.814266458721447,2.45002947247772e-05,1.62770850900809e-05,0.000351672903430805,0.00220515589178233,17.7200744152069
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.12332542215421e-07,0.20000051088695,0.199999853496534,0.200001176704048,0.20000050801361,3.74681297331546e-07,533788.340752526,1.01862258691841e-05,0.636547122392371,1.01862260155965e-05,3.52892079570988e-08,8.36726886025474e-07,8.04528178405262e-06,23.2450907230377
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.26661212185251e-06,0.200000632833403,0.200000041930564,0.200001234505296,0.200000610663524,3.69826021648006e-07,540796.479848249,6.78907339114248e-06,0.161741379738563,6.78913894309416e-06,8.46930347281382e-07,1.84986755412979e-05,0.000106257894837813,37.547251701355
"rossler",3,18,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.25587188368046e-07,0.200000010364365,0.199999526976513,0.200000492915595,0.200000003508245,2.73430627276416e-07,731446.968835942,5.02484145678623e-06,-0.153995541611268,5.02485675535757e-06,2.55213694598802e-08,5.5526055688344e-07,4.15372768997058e-06,45.5356168746948
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,6.14583364784149e-05,0.199984998242793,0.199952595308854,0.200018905172721,0.199985200853237,2.08156735962207e-05,9607.43354899388,0.00140602956855119,0.989523787863688,0.00140602965668167,4.7758825337107e-07,0.00150737430963926,0.0182111487498091,4.422030210495
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.26768108408027e-05,0.200008402529383,0.200007073669283,0.200009709986145,0.200008390284915,8.02073560978351e-07,249364.148147396,2.20289858101028e-05,0.824200361079183,2.20289884716184e-05,-1.56716860854774e-06,0.000370426052939315,0.00246352874128491,17.2523703575134
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.47864101968298e-08,0.200000003684732,0.199999455841149,0.20000060414811,0.199999998799412,3.74936963943055e-08,5334229.96484783,1.03003800769602e-06,0.452615046423425,1.03003886634662e-06,3.05776494528777e-08,1.0814702191985e-06,1.23195166807366e-05,16.6418159008026
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.29365434378792e-06,0.200000439020774,0.200000039053087,0.200000894066686,0.200000428875545,2.27274483326686e-07,879995.087649425,4.21848057591688e-06,0.431026513084773,4.21848389125743e-06,-5.02585091315504e-08,1.9131403390984e-05,0.00011282047133393,43.8710820674896
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.87980947158928e-09,0.199999990089779,0.19999981097979,0.200000153668175,0.199999994342502,3.76135030214976e-08,5317239.24326309,6.9885867656551e-07,-0.304566271233815,6.98858687382214e-07,3.1425365923952e-08,7.13039110916968e-07,7.80419573870317e-06,12.7501196861267
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.22804072810479e-05,0.200008296596803,0.200006362137412,0.200010244212211,0.200008294784209,1.21368903101515e-06,164793.690700919,3.33340228126451e-05,0.728105751557792,3.33340436441106e-05,-1.56716860854774e-06,0.000370426052939315,0.00246352874128491,13.5829021930695
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.91618988465917e-07,0.199999886500011,0.199998969304171,0.20000082842518,0.199999897695057,5.8329078008945e-07,342881.980175285,1.60243382038659e-05,0.522255991939254,1.60243387603167e-05,3.05776494528777e-08,1.0814702191985e-06,1.23195166807366e-05,17.7146184444427
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.01256537035732e-06,0.200000375408491,0.199999342930196,0.200001347751843,0.200000361430205,6.01966314202314e-07,332245.105268444,1.11731997469293e-05,0.00907975065795574,1.11733605805208e-05,-5.02585091315504e-08,1.9131403390984e-05,0.00011282047133393,30.5031759738922
"rossler",3,19,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.37910833505461e-07,0.199999932521204,0.199998894331523,0.200000994446701,0.199999913144164,6.21801158907938e-07,321646.092611698,1.15530620446887e-05,-0.378464777239817,1.15531023444402e-05,3.1425365923952e-08,7.13039110916968e-07,7.80419573870317e-06,32.3506090641022
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"smoothed",NA,NA,NA,"sg",5000,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,7.00561445768306e-05,0.200001605079928,0.199957082077609,0.200044677058529,0.200000556363927,2.59537623842096e-05,7706.0332680555,0.00176508879111476,0.967738789693645,0.00176508912095851,2.12402416143743e-05,0.00190268506074047,0.0266746162143249,13.4000277519226
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"raw",13,4,6,"weak/raw/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.25581801162256e-05,0.200008062564703,0.200006442421352,0.200009700378967,0.200008079849845,9.71812948688451e-07,205809.23532638,2.68784775501945e-05,0.82067028788796,2.68784883909149e-05,-1.5981196606965e-06,0.000420074981898001,0.00244663661306249,19.2493569850922
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"raw",13,8,6,"weak/raw/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.86283450279257e-08,0.199999994215461,0.199999489215998,0.200000514611262,0.200000001849798,3.54564741330918e-08,5640718.84584645,9.80899219445885e-07,0.416730323998634,9.80914118201601e-07,1.64970348245855e-08,1.02265954859272e-06,1.0283246562881e-05,4.87509632110596
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"raw",26,4,13,"weak/raw/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.25957266097865e-06,0.200000396901471,0.199999946164003,0.200000851439755,0.20000039990634,2.6859987276604e-07,744603.479691694,5.0210245399717e-06,0.42789704414868,5.02102777545803e-06,-5.54226644112431e-08,2.14112506395647e-05,0.000114967584931958,52.0340933799744
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"raw",26,8,13,"weak/raw/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,2.07441658392726e-09,0.200000003762387,0.199999795038397,0.200000313778406,0.199999998838513,3.48693389331566e-08,5735698.03608572,6.52425835151558e-07,-0.38465158578875,6.52433218583893e-07,1.8139206464593e-08,6.56164278469548e-07,6.33291494694932e-06,13.3589568138123
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"smoothed",13,4,6,"weak/smoothed/m=1w/p=4",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.20967046157461e-05,0.200008118738267,0.200005751402356,0.200010591065266,0.200008097431336,1.45355263153724e-06,137599.487690936,4.02024707706659e-05,0.724261789876954,4.02024859215917e-05,-1.5981196606965e-06,0.000420074981898001,0.00244663661306249,19.7090249061584
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"smoothed",13,8,6,"weak/smoothed/m=1w/p=8",829,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,4.56917909200446e-07,0.199999959274025,0.199998826069038,0.200001101951672,0.19999996385733,7.0789947146218e-07,282525.940363009,1.95839562120108e-05,0.521346656223345,1.95839592757228e-05,1.64970348245855e-08,1.02265954859272e-06,1.0283246562881e-05,16.489021062851
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"smoothed",26,4,13,"weak/smoothed/m=2w/p=4",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,1.94474702852609e-06,0.200000357121513,0.199999199941399,0.200001645265589,0.200000354511324,7.19382216758616e-07,278016.817558381,1.34476450768379e-05,0.00771471877927846,1.34476665806771e-05,-5.54226644112431e-08,2.14112506395647e-05,0.000114967584931958,32.6070668697357
"rossler",3,20,Inf,3.69897000433602,5000,4,13,"smoothed",26,8,13,"weak/smoothed/m=2w/p=8",381,"x3;x1 x3",TRUE,2,"x3;x1 x3",TRUE,2,2,0,0,TRUE,3.81615649178401e-07,0.199999943288071,0.199998733386684,0.20000116052712,0.19999992532006,7.15734549002844e-07,279433.102116837,1.33918142430284e-05,-0.331270809930496,1.33918246109616e-05,1.8139206464593e-08,6.56164278469548e-07,6.33291494694932e-06,50.0367386341095
